cod_ordencompra,cod_insumo,cod_supcantidad,cod_supcalidad,cantidad_recibida,fechahora_cantidad,Cod_Calidad,fechahora_calidad,descripcion
456,438,103,104,109,7/09/2023 10:29,3,7/09/2023 18:38,muy bien
457,335,103,104,111,27/02/2023 00:01,4,27/02/2023 08:10,decente
457,181,103,104,102,9/07/2023 22:41,4,10/07/2023 06:51,bien
457,451,103,104,108,25/06/2023 17:24,3,26/06/2023 01:34,muy bien
458,133,103,104,100,6/04/2023 16:58,4,7/04/2023 01:08,decente
459,159,103,104,101,20/06/2023 14:58,5,20/06/2023 23:07,bien
459,322,103,104,112,27/03/2023 06:39,5,27/03/2023 14:48,muy bien
459,312,103,104,107,14/11/2023 01:00,4,14/11/2023 09:09,decente
459,158,103,104,109,2/02/2023 19:28,4,3/02/2023 03:38,bien
459,379,103,104,95,13/01/2023 01:02,4,13/01/2023 09:12,muy bien
459,239,103,104,108,4/08/2023 04:02,5,4/08/2023 12:12,decente
459,408,103,104,98,24/09/2023 03:43,5,24/09/2023 11:52,bien
459,223,103,104,99,3/05/2023 02:37,3,3/05/2023 10:47,muy bien
459,311,103,104,96,12/06/2023 15:26,5,12/06/2023 23:36,decente
459,389,103,104,94,7/12/2023 18:27,3,8/12/2023 02:37,bien
460,347,103,104,107,29/03/2023 23:13,5,30/03/2023 07:22,muy bien
460,412,103,104,114,30/07/2023 04:25,3,30/07/2023 12:35,decente
460,140,103,104,103,5/07/2023 22:57,3,6/07/2023 07:07,bien
460,326,103,104,99,17/09/2023 15:59,5,18/09/2023 00:09,muy bien
460,122,103,104,91,25/09/2023 11:17,3,25/09/2023 19:27,decente
461,393,103,104,105,22/06/2023 09:31,4,22/06/2023 17:41,bien
461,252,103,104,99,23/07/2023 04:15,5,23/07/2023 12:25,muy bien
461,253,103,104,95,5/04/2023 02:20,5,5/04/2023 10:30,decente
461,24,103,104,113,5/05/2023 00:18,4,5/05/2023 08:28,bien
461,232,103,104,95,16/06/2023 07:34,4,16/06/2023 15:43,muy bien
462,8,103,104,96,30/05/2023 14:12,4,30/05/2023 22:21,decente
462,133,103,104,96,30/08/2023 22:51,5,31/08/2023 07:01,bien
462,397,103,104,100,16/01/2023 08:48,5,16/01/2023 16:58,muy bien
463,290,103,104,104,12/01/2023 03:58,4,12/01/2023 12:07,decente
463,256,103,104,101,10/08/2023 06:38,5,10/08/2023 14:47,bien
464,283,103,104,98,22/07/2023 14:19,4,22/07/2023 22:29,muy bien
464,188,103,104,109,14/05/2023 23:03,3,15/05/2023 07:13,decente
464,420,103,104,93,30/03/2023 14:32,3,30/03/2023 22:41,bien
464,89,103,104,107,3/01/2023 13:50,3,3/01/2023 22:00,muy bien
465,115,103,104,113,5/12/2023 22:53,4,6/12/2023 07:03,decente
465,94,103,104,102,1/03/2023 04:16,5,1/03/2023 12:26,bien
465,185,103,104,104,11/10/2023 01:46,5,11/10/2023 09:56,muy bien
465,379,103,104,106,12/06/2023 00:06,4,12/06/2023 08:15,decente
465,356,103,104,114,16/01/2023 08:00,4,16/01/2023 16:10,bien
466,250,103,104,96,15/02/2023 09:17,5,15/02/2023 17:26,muy bien
466,63,103,104,108,20/01/2023 20:27,3,21/01/2023 04:36,decente
466,178,103,104,95,12/10/2023 20:44,4,13/10/2023 04:53,bien
466,409,103,104,114,4/11/2023 03:39,5,4/11/2023 11:49,muy bien
466,421,103,104,113,26/10/2023 14:35,3,26/10/2023 22:45,decente
466,261,103,104,109,2/08/2023 08:13,3,2/08/2023 16:23,bien
467,172,103,104,113,4/05/2023 14:12,4,4/05/2023 22:22,muy bien
467,371,103,104,103,22/04/2023 08:50,3,22/04/2023 16:59,decente
467,33,103,104,97,21/02/2023 09:50,3,21/02/2023 17:59,bien
467,378,103,104,107,15/10/2023 12:57,3,15/10/2023 21:07,muy bien
467,183,103,104,111,25/03/2023 10:23,3,25/03/2023 18:33,decente
468,312,103,104,104,4/05/2023 16:41,5,5/05/2023 00:51,bien
468,104,103,104,111,4/10/2023 23:23,4,5/10/2023 07:33,muy bien
468,424,103,104,114,26/03/2023 10:32,5,26/03/2023 18:42,decente
468,164,103,104,99,20/07/2023 10:17,5,20/07/2023 18:26,bien
469,153,103,104,105,20/02/2023 06:03,4,20/02/2023 14:13,muy bien
470,372,103,104,104,10/02/2023 04:43,3,10/02/2023 12:52,decente
470,205,103,104,102,17/06/2023 16:55,3,18/06/2023 01:05,bien
470,197,103,104,98,1/05/2023 17:36,3,2/05/2023 01:46,muy bien
470,199,103,104,111,8/02/2023 13:51,5,8/02/2023 22:01,decente
470,166,103,104,104,20/07/2023 05:22,3,20/07/2023 13:32,bien
470,1,103,104,96,13/09/2023 02:19,5,13/09/2023 10:28,muy bien
470,290,103,104,114,25/11/2023 03:10,4,25/11/2023 11:20,decente
471,450,103,104,106,11/01/2023 06:07,4,11/01/2023 14:17,bien
471,376,103,104,114,28/01/2023 19:00,3,29/01/2023 03:09,muy bien
471,290,103,104,93,8/05/2023 06:41,5,8/05/2023 14:50,decente
471,214,103,104,90,25/09/2023 03:24,4,25/09/2023 11:34,bien
471,439,103,104,98,7/01/2023 13:33,4,7/01/2023 21:43,muy bien
471,428,103,104,103,23/02/2023 01:10,3,23/02/2023 09:20,decente
472,100,103,104,99,18/10/2023 13:30,3,18/10/2023 21:40,bien
472,198,103,104,113,17/09/2023 02:55,3,17/09/2023 11:05,muy bien
472,59,103,104,99,3/11/2023 03:30,5,3/11/2023 11:40,decente
472,382,103,104,107,6/01/2023 02:31,3,6/01/2023 10:41,bien
472,74,103,104,99,30/05/2023 20:36,5,31/05/2023 04:46,muy bien
473,102,103,104,99,28/04/2023 09:38,5,28/04/2023 17:47,decente
473,288,103,104,93,8/08/2023 20:21,3,9/08/2023 04:31,bien
473,28,103,104,114,4/02/2023 01:25,4,4/02/2023 09:34,muy bien
473,306,103,104,101,14/11/2023 22:03,4,15/11/2023 06:12,decente
473,85,103,104,92,13/11/2023 06:52,3,13/11/2023 15:02,bien
474,211,103,104,101,28/02/2023 13:56,3,28/02/2023 22:05,muy bien
474,121,103,104,108,20/01/2023 08:04,5,20/01/2023 16:14,decente
475,224,103,104,93,6/11/2023 02:13,4,6/11/2023 10:22,bien
475,367,103,104,90,9/12/2023 17:15,4,10/12/2023 01:25,muy bien
475,334,103,104,92,20/05/2023 10:14,3,20/05/2023 18:24,decente
475,86,103,104,99,27/04/2023 02:02,3,27/04/2023 10:12,bien
475,327,103,104,103,13/02/2023 00:18,4,13/02/2023 08:28,muy bien
475,317,103,104,111,18/01/2023 05:50,5,18/01/2023 14:00,decente
475,99,103,104,106,21/07/2023 05:11,4,21/07/2023 13:20,bien
475,244,103,104,96,1/03/2023 01:51,3,1/03/2023 10:01,muy bien
476,189,103,104,100,4/09/2023 23:42,4,5/09/2023 07:51,decente
476,408,103,104,106,5/04/2023 11:00,3,5/04/2023 19:10,bien
476,144,103,104,90,7/08/2023 00:31,5,7/08/2023 08:41,muy bien
477,114,103,104,105,7/02/2023 01:39,4,7/02/2023 09:49,decente
477,391,103,104,114,13/04/2023 11:06,4,13/04/2023 19:15,bien
478,216,103,104,104,11/04/2023 15:04,3,11/04/2023 23:14,muy bien
478,207,103,104,112,14/01/2023 17:27,3,15/01/2023 01:37,decente
478,76,103,104,114,17/08/2023 17:47,3,18/08/2023 01:56,bien
478,274,103,104,112,4/05/2023 10:27,4,4/05/2023 18:37,muy bien
478,420,103,104,111,18/12/2023 12:58,5,18/12/2023 21:08,decente
478,432,103,104,99,25/02/2023 17:48,5,26/02/2023 01:57,bien
479,146,103,104,112,19/08/2023 18:45,5,20/08/2023 02:55,muy bien
479,400,103,104,92,24/11/2023 18:06,4,25/11/2023 02:15,decente
479,62,103,104,115,26/06/2023 02:07,3,26/06/2023 10:16,bien
479,327,103,104,105,28/12/2023 00:29,3,28/12/2023 08:39,muy bien
479,162,103,104,94,10/09/2023 18:28,4,11/09/2023 02:37,decente
479,431,103,104,99,5/09/2023 17:33,3,6/09/2023 01:42,bien
479,286,103,104,102,27/07/2023 02:07,3,27/07/2023 10:17,muy bien
479,69,103,104,98,19/08/2023 08:27,5,19/08/2023 16:37,decente
480,194,103,104,100,28/01/2023 16:33,4,29/01/2023 00:43,bien
480,454,103,104,103,22/11/2023 04:03,5,22/11/2023 12:12,muy bien
480,57,103,104,112,1/07/2023 22:21,4,2/07/2023 06:30,decente
480,379,103,104,108,7/02/2023 23:18,3,8/02/2023 07:28,bien
481,337,103,104,107,2/10/2023 10:09,4,2/10/2023 18:19,muy bien
481,343,103,104,97,13/12/2023 09:05,3,13/12/2023 17:15,decente
482,9,103,104,103,1/06/2023 09:33,3,1/06/2023 17:43,bien
482,241,103,104,96,1/06/2023 04:29,4,1/06/2023 12:38,muy bien
482,143,103,104,103,9/06/2023 13:10,4,9/06/2023 21:19,decente
483,450,103,104,97,9/10/2023 19:51,5,10/10/2023 04:00,bien
483,371,103,104,90,7/01/2023 09:40,5,7/01/2023 17:49,muy bien
483,348,103,104,106,1/12/2023 01:05,5,1/12/2023 09:14,decente
483,338,103,104,100,1/03/2023 08:45,3,1/03/2023 16:54,bien
483,189,103,104,98,12/04/2023 16:50,3,13/04/2023 00:59,muy bien
483,48,103,104,102,6/05/2023 05:19,3,6/05/2023 13:29,decente
483,136,103,104,108,5/08/2023 22:02,3,6/08/2023 06:12,bien
483,335,103,104,92,29/04/2023 05:16,3,29/04/2023 13:26,muy bien
484,404,103,104,94,11/05/2023 16:05,4,12/05/2023 00:15,decente
484,240,103,104,110,10/03/2023 02:58,5,10/03/2023 11:07,bien
484,276,103,104,105,1/05/2023 04:03,5,1/05/2023 12:12,muy bien
484,4,103,104,91,25/10/2023 09:48,4,25/10/2023 17:57,decente
485,110,103,104,102,22/03/2023 12:54,4,22/03/2023 21:04,bien
485,12,103,104,107,10/09/2023 05:04,3,10/09/2023 13:13,muy bien
485,136,103,104,99,19/11/2023 18:52,4,20/11/2023 03:02,decente
485,168,103,104,107,27/10/2023 07:38,3,27/10/2023 15:48,bien
486,383,103,104,104,14/02/2023 00:24,5,14/02/2023 08:33,muy bien
486,400,103,104,115,30/10/2023 00:50,3,30/10/2023 08:59,decente
486,157,103,104,114,4/04/2023 19:34,4,5/04/2023 03:44,bien
487,453,103,104,115,2/03/2023 12:27,5,2/03/2023 20:37,muy bien
487,275,103,104,97,18/01/2023 04:31,4,18/01/2023 12:40,decente
488,301,103,104,101,30/09/2023 00:50,5,30/09/2023 09:00,bien
488,204,103,104,105,2/01/2023 13:37,5,2/01/2023 21:46,muy bien
488,59,103,104,115,6/09/2023 13:22,4,6/09/2023 21:32,decente
488,106,103,104,94,31/03/2023 21:24,3,1/04/2023 05:33,bien
489,22,103,104,90,24/02/2023 18:48,4,25/02/2023 02:57,muy bien
489,27,103,104,111,11/08/2023 02:12,5,11/08/2023 10:22,decente
490,12,103,104,111,12/07/2023 22:57,4,13/07/2023 07:06,bien
490,311,103,104,93,8/07/2023 03:37,3,8/07/2023 11:47,muy bien
490,444,103,104,114,1/07/2023 16:33,3,2/07/2023 00:43,decente
490,107,103,104,98,6/03/2023 20:13,4,7/03/2023 04:22,bien
490,28,103,104,112,21/06/2023 15:18,3,21/06/2023 23:28,muy bien
491,111,103,104,114,24/06/2023 05:12,4,24/06/2023 13:22,decente
491,169,103,104,103,28/05/2023 19:50,3,29/05/2023 03:59,bien
491,85,103,104,96,18/10/2023 11:22,3,18/10/2023 19:31,muy bien
491,251,103,104,104,31/12/2023 05:03,4,31/12/2023 13:12,decente
491,439,103,104,97,26/01/2023 08:26,4,26/01/2023 16:35,bien
492,27,103,104,112,31/03/2023 22:43,3,1/04/2023 06:53,muy bien
492,13,103,104,104,3/01/2023 03:36,4,3/01/2023 11:46,decente
493,25,103,104,99,8/07/2023 21:43,5,9/07/2023 05:52,bien
493,146,103,104,108,27/10/2023 13:53,4,27/10/2023 22:03,muy bien
493,298,103,104,110,11/09/2023 13:32,3,11/09/2023 21:42,decente
494,391,103,104,104,20/01/2023 22:02,3,21/01/2023 06:12,bien
494,204,103,104,110,29/05/2023 23:50,5,30/05/2023 08:00,muy bien
494,435,103,104,92,14/02/2023 09:27,3,14/02/2023 17:37,decente
494,29,103,104,100,8/01/2023 06:36,3,8/01/2023 14:46,bien
494,185,103,104,99,7/07/2023 22:08,5,8/07/2023 06:18,muy bien
494,112,103,104,91,25/07/2023 20:50,3,26/07/2023 05:00,decente
494,213,103,104,103,11/11/2023 22:20,4,12/11/2023 06:30,bien
494,157,103,104,111,26/10/2023 21:30,3,27/10/2023 05:39,muy bien
495,444,103,104,91,29/04/2023 07:52,4,29/04/2023 16:01,decente
495,300,103,104,101,27/10/2023 17:01,4,28/10/2023 01:10,bien
495,196,103,104,91,14/02/2023 22:52,4,15/02/2023 07:02,muy bien
496,138,103,104,108,23/05/2023 23:55,3,24/05/2023 08:05,decente
496,415,103,104,99,27/04/2023 05:07,4,27/04/2023 13:17,bien
497,139,103,104,100,13/04/2023 04:47,5,13/04/2023 12:57,muy bien
497,426,103,104,105,17/07/2023 06:04,4,17/07/2023 14:13,decente
497,298,103,104,99,15/05/2023 03:08,4,15/05/2023 11:18,bien
497,304,103,104,99,19/06/2023 16:02,3,20/06/2023 00:11,muy bien
498,204,103,104,104,7/11/2023 05:42,5,7/11/2023 13:51,decente
498,341,103,104,113,26/05/2023 15:55,5,27/05/2023 00:04,bien
498,229,103,104,114,10/02/2023 12:34,5,10/02/2023 20:44,muy bien
498,1,103,104,90,25/02/2023 03:37,4,25/02/2023 11:47,decente
499,68,103,104,95,16/12/2023 02:04,4,16/12/2023 10:13,bien
499,84,103,104,98,12/02/2023 15:58,5,13/02/2023 00:08,muy bien
500,382,103,104,96,19/10/2023 18:07,4,20/10/2023 02:16,decente
500,130,103,104,106,20/06/2023 15:57,4,21/06/2023 00:07,bien
500,372,103,104,108,4/10/2023 21:20,3,5/10/2023 05:30,muy bien
500,141,103,104,97,30/08/2023 20:27,5,31/08/2023 04:37,decente
500,431,103,104,111,30/01/2023 01:45,3,30/01/2023 09:55,bien
500,112,103,104,115,29/08/2023 20:53,4,30/08/2023 05:03,muy bien
